test_number,dwell_mean,dwell_std,dwell_median,dwell_q25,dwell_q75,dwell_skew,dwell_kurtosis,flight_mean,flight_std,flight_median,flight_q25,flight_q75,flight_skew,flight_kurtosis,typing_speed,total_typing_time,keystroke_count,rhythm_consistency,timing_variance,rhythm_entropy,temporal_regularity,dwell_flight_ratio,dwell_consistency,flight_consistency,traj_mean,traj_std,traj_median,traj_total,traj_max,traj_min,velocity_mean,velocity_std,velocity_max,velocity_median,accel_mean,accel_std,accel_max,movement_count,direction_changes,avg_direction_changes,velocity_traj_ratio,accel_velocity_ratio,user_id,data_type,fraud_label,data_source
4,0.127689866792588,0.024141130646162873,0.12470459938049316,0.11170053482055664,0.1391686201095581,0.14326217133925637,0.3979774439461572,0.07207811184418507,0.06282487575400605,0.0729074478149414,0.0,0.12786328792572021,0.22900077739696573,-1.2542988444477035,3.8330986356676275,11.218078136444092,43,1.1129778045646443,0.08837132118683133,1.0853773389106092,0.03614799550796975,1.7715484427314314,0.18906066106616162,0.8716221063428463,238.43450812582876,144.06000077067995,203.53974889974074,715.3035243774863,429.711380538534,82.05239493921152,237.79216241027248,208.70455480047463,905.1152352179543,181.4597825732665,-762.9883291598675,11524.84080171189,27087.26683458159,3,20,6.666666666666667,0.9973059867860348,-3.208635311720042,0023,true_data,0,raw
5,0.12305907505314524,0.023679155322641858,0.1223289966583252,0.1085205078125,0.13403081893920898,0.009889619843022446,-0.28188056918100646,0.028656908960053414,0.03433456969506107,0.012362957000732422,0.0,0.04861807823181152,1.0565016019746787,0.5631624008721738,3.7510312861825086,11.46351408958435,43,1.24430813379424,0.1153434235643844,1.064735567072215,0.045923223667191745,4.294220120693571,0.19242104081453149,1.1981253673628773,337.4608634800947,152.05109791704308,337.4608634800947,674.9217269601894,489.5119613971378,185.4097655630516,304.87402404900774,279.7491483496135,1174.8893484560838,194.30170217529425,-816.3788440998293,11822.52511666673,27234.262547550796,2,14,7.0,0.9034352040262319,-2.6777579580495794,0023,true_data,0,raw
6,0.12377349923296672,0.016647403078909145,0.13276124000549316,0.11045384407043457,0.13456201553344727,-0.5073679952824125,-0.26926446562689543,0.06340876378511127,0.056048294736612526,0.07881355285644531,0.0,0.10989832878112793,0.05236980808559148,-1.5790383872693141,3.991584511315449,10.772664308547974,43,1.0875489868086121,0.07781177627850108,1.1183843474087016,0.047045245498840836,1.9519935706746805,0.1344989288387612,0.8839203179889299,318.8361313469045,90.70935216186109,318.8361313469045,637.672262693809,409.5454835087656,228.1267791850434,228.19815552175234,173.6704690613852,831.8776552649172,190.5513899571157,539.7500272589658,10829.338647660408,24490.52055700279,2,11,5.5,0.7157223823966959,2.365269018169236,0023,true_data,0,raw
7,0.1316493352254232,0.02568986925238813,0.127885103225708,0.11001342535018921,0.14717507362365723,0.6049064338723236,0.11020464974793365,0.06330048071371543,0.05547920287348541,0.060973167419433594,0.0,0.12081766128540039,0.18984122645741675,-1.4447060974914567,3.5081404464424932,12.257205963134766,43,1.1905590575575604,0.12072195889683655,1.1643536099634755,0.015045139180717327,2.079752534910821,0.19513861721280626,0.8764420453100987,407.14680104708725,100.503673257802,407.14680104708725,814.2936020941745,507.65047430488926,306.64312778928524,353.46887465756237,372.64575867243605,1554.4673958251722,228.83095505721977,-1367.495157893254,10443.73553350361,25354.027812171535,2,15,7.5,0.8681607561413286,-3.8687852196832653,0023,true_data,0,raw
8,0.12463011116277976,0.026119647530380142,0.12180709838867188,0.10920166969299316,0.14595937728881836,0.38074681424055296,0.14939662130120857,0.05891550064086914,0.06617827763852603,0.04243147373199463,0.0,0.0974653959274292,1.4494115655854753,2.2022069181555173,2.027889355930986,30.080536603927612,61,2.133734423700425,1.144324998858334,0.6006186207955357,0.07164068676111982,2.1154044318911382,0.20957734263197003,1.123274466079837,239.45105225573388,117.1090276397663,260.216296765307,1436.7063135344033,368.6356525872646,49.39359003207397,247.7393830729855,207.90885422267436,892.1504212984488,178.41696175649156,-902.6035593237746,11017.993718953892,29157.178637765755,6,34,5.666666666666667,1.0346138834604062,-3.643359195166245,0023,true_data,0,raw
9,0.11501559397069419,0.017863035195060967,0.11989784240722656,0.09761571884155273,0.12734270095825195,0.043197073480440225,-1.051533075834626,0.042664978955243085,0.05044840285600936,0.036631107330322266,0.0,0.07248115539550781,1.157296722423212,1.083047090744583,4.862131172106777,8.843858480453491,43,1.0267309340682218,0.046741030414583364,1.3676072987290044,0.017313267024328484,2.6957846174341067,0.15530968073843512,1.1824312111038002,291.378399652741,77.09291544655413,291.378399652741,582.756799305482,368.4713150992951,214.28548420618685,294.71418078834915,226.89490897664786,952.9505641548577,249.31462721986878,-531.9108502150643,12085.36201113402,30064.106034763085,2,6,3.0,1.011448278731655,-1.8048362952614738,0023,true_data,0,raw
10,0.11577796936035156,0.021946179887063183,0.11458301544189453,0.09917235374450684,0.12670540809631348,0.1736054001122585,-0.05918029522061907,0.037787630751326275,0.04488271862457777,0.012302637100219727,0.0,0.0609588623046875,0.9429091609909808,-0.18143498549632353,3.755570170171683,11.449659585952759,43,1.454968331876098,0.15732351841289244,0.9668937999991774,0.07857540393700345,3.063911842535615,0.18955402300934898,1.187762175436899,311.86240880187694,127.87277334396651,311.86240880187694,623.7248176037539,439.73518214584345,183.98963545791042,268.3984319991494,268.29052977071274,1322.7597831934859,172.74005927862243,-3202.686962264537,10345.609021722592,24224.974241231394,2,9,4.5,0.8606309206367359,-11.93258447305194,0023,true_data,0,raw
1,0.15261716066404832,0.029617536571164373,0.14639043807983398,0.13350319862365723,0.16905808448791504,0.7077004066261133,0.5936725725843459,0.2956327974796295,0.39242424045558644,0.13959085941314697,0.06950199604034424,0.2678263187408447,1.9999148464611245,3.2019008207764106,1.1998181380286614,40.00606298446655,48,1.2771048823028288,1.181704918927687,1.136922053997674,0.22220630798028043,0.5162389354806426,0.1940642613379118,1.3274042787823157,265.8221841000315,49.44548555820734,293.87954339010105,797.4665523000945,307.26306822992916,196.32394068006428,438.873595989541,451.5282715037629,1778.3653484940933,269.32714356518926,-1386.4793737960931,15829.095474344796,38767.648430072004,4,25,6.25,1.6510044015904577,-3.1591770078351558,0023,false_data,1,raw
2,0.08983258406321208,0.015072680479343481,0.08522748947143555,0.07351833581924438,0.09783107042312622,0.803506709214744,0.28865583230433156,0.10925485241797663,0.0847906619684345,0.09710431098937988,0.06649577617645264,0.14066898822784424,0.9576168886167762,0.7778060997420746,1.620620830853059,25.91599416732788,42,1.7471302576459937,1.2196033369432318,0.7511020969495124,0.10284591354297679,0.8222296957533684,0.1677863396644443,0.7760814280947675,262.6109884721335,74.34996159249448,297.0113025338459,1575.665930832801,335.9693861616751,127.43846516045447,453.84650013608774,435.47480144060944,1827.7101182657323,305.94331654630207,-4725.848695737055,21002.395130774697,44503.325634776666,6,25,4.166666666666667,1.7282083387925211,-10.412879011560054,0023,false_data,1,raw
3,0.11334769145862476,0.02036780192146539,0.10972011089324951,0.09774899482727051,0.12235456705093384,0.5967232597969329,-0.2948639301219984,0.13194967038703687,0.17351904078967648,0.061835646629333496,0.024328529834747314,0.139612078666687,1.767993029844059,2.127135499050792,2.0457943122829385,37.14938473701477,76,1.6110343142935337,0.6367813067485308,0.8870006473150742,0.0294854001714453,0.8590221644824994,0.17969313394380798,1.315039591604918,212.20773947721418,106.09233806688029,163.4648638467359,1697.6619158177134,424.94515594572994,70.49535144950939,254.39916891260347,248.695713539491,1053.870948644012,162.76233531888474,-1989.9788480928876,8848.248665969177,21072.986503053522,8,42,5.25,1.1988213509051568,-7.822269453940421,0023,false_data,1,raw
4,0.09395598783725645,0.011425436643021331,0.09666824340820312,0.08494997024536133,0.09864473342895508,-0.024065986814050068,-0.46196854279979727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560466821529008,30.119192123413086,47,1.1060065028432122,0.5244285601659583,1.628455070727967,0.16435627890808016,0.0,0.12160413501959244,0.0,181.03566000396341,121.89155481095551,128.0284798246393,1267.249620027744,386.44394270407287,60.69347500416599,223.83225150798785,161.8785757997246,709.8525128043503,179.8590250704627,-1489.4860624059802,12109.283862900658,26834.59892299142,7,25,3.5714285714285716,1.2363986824644795,-6.654474734409868,0023,false_data,1,raw
5,0.12056408858880764,0.02284583302551354,0.12126469612121582,0.10844898223876953,0.1449885368347168,0.21882850676239615,-0.8859481598206016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167777850086226,36.90415048599243,80,2.241981658447997,1.0968831205365017,0.528142883111335,0.002081836391520327,0.0,0.18949119322323044,0.0,902.8921145806901,609.98993951073,902.8921145806901,1805.7842291613802,1512.88205409142,292.90217506996004,362.64435226396847,310.2034729566033,1386.5891665996667,269.2888721130272,1107.4888764729344,18657.997653713435,54259.30633387737,2,31,15.5,0.4016474907773264,3.053925614886715,0023,false_data,1,raw
6,0.10350053177939521,0.01745708645494393,0.10303306579589844,0.09189218282699585,0.10999631881713867,0.13004971903271698,0.09312334786633336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4381191336104924,30.595518112182617,44,1.2982775337229775,0.8533236782594797,1.3451480368637236,0.217495487717877,0.0,0.1686666352138744,0.0,120.28976535813969,64.76817541859103,139.27374310995606,842.0283575069778,226.15500144712172,10.0,253.94021204169547,253.65277049627656,1118.0620002999297,169.83738257207645,-1060.6255240326948,10869.62216324024,25673.576105827444,8,31,3.875,2.1110708071101247,-4.176674168715533,0023,false_data,1,raw
7,0.1125367193511038,0.008926931894283785,0.10970520973205566,0.10903453826904297,0.12082695960998535,0.5976333070696214,0.6035586557533956,0.5385741642543248,0.7043297214742986,0.19527959823608398,0.08693504333496094,0.6469297409057617,1.593923674050375,1.4001862175110995,0.8137817355070667,49.153228998184204,40,1.6679526490618952,4.419186466300181,1.0445170147786311,0.18419443301609878,0.2089530594303849,0.07932461455980559,1.3077673755826953,133.51590532535968,79.4289979211294,135.41242930107035,1201.643147928237,289.28943620238095,11.23606797749979,176.47290263902795,166.43234041354938,715.3752874506038,87.77632680395111,-1498.3997933990725,7124.276235858909,18035.470807297577,10,55,5.5,1.3217369287126357,-8.490820805866278,0023,false_data,1,raw
8,0.10898250579833985,0.019461706674465982,0.10965049266815186,0.09709757566452026,0.12152540683746338,0.2509726749662864,-0.08927761156644243,0.109841691686752,0.10839105255171645,0.07407760620117188,0.0482558012008667,0.13988125324249268,1.5738008885746737,2.4537298309415823,1.7447345185167211,33.24287986755371,58,1.7208482310887505,1.0072394068360164,0.7738440231976702,0.15430125929381555,0.9921779619812996,0.17857642851982217,0.9867933640547724,228.9664275278482,127.69375353510029,162.7295658470348,1144.832137639241,394.3825362749029,77.40439797219675,356.1302838887699,383.06285818642357,1522.7702291589312,191.72388205362603,-1711.1066775508611,11986.046754656485,28060.87923784046,5,18,3.6,1.5553821044155276,-4.804721066870266,0023,false_data,1,raw
9,0.1111502261722789,0.01691125482214894,0.11283707618713379,0.10069906711578369,0.12430131435394287,0.023596881734568503,-0.5903172796468166,0.03902086243033409,0.06378313598433306,0.0,0.0,0.05660361051559448,1.3031198252827316,0.07739204023648494,2.2895605462138264,50.2279794216156,115,2.7095109720047525,1.4251597254377353,0.3523722054023983,0.01200618444374537,2.8484820490762086,0.15214773185186617,1.6345906227661995,160.80645786748704,98.14076728595721,140.82342878930797,1608.0645786748703,399.802382195942,34.738768882709856,259.27849441170497,233.9209863855926,1031.673364259902,179.89227210953527,-1773.095612444645,11953.84164148273,30558.97687528052,12,52,4.333333333333333,1.612363693909383,-6.838575703965518,0023,false_data,1,raw
10,0.10450007955906755,0.009578482890893185,0.10273146629333496,0.09798574447631836,0.11083972454071045,0.04813157394452003,-0.37902632960571747,0.015194744899355132,0.03239953795990095,0.0,0.0,0.0,2.0905524807781317,3.0955294403841123,1.658611474925812,46.42437434196472,77,2.3794808766606277,2.112658844822793,0.5131203921924984,0.022597865697576155,6.877382953859433,0.09166005348649563,2.132285731762922,391.15215920089395,123.66372022607476,418.20986957235755,2346.9129552053637,550.731117195708,163.16484329226793,352.474310194319,348.66121366162315,1514.2134281198953,227.530866876424,-2221.2742375531575,13407.540511387722,32491.822549799363,7,49,7.0,0.9011181503239251,-6.301946477542064,0023,false_data,1,raw
1,0.14372654755910239,0.042832154628964204,0.1340012550354004,0.12045407295227051,0.16214299201965332,0.6259083943643496,0.19110945938852586,0.2750549754317926,0.342925056108197,0.09747505187988281,0.048143625259399414,0.49800825119018555,1.548773760751925,1.7887119054434955,0.8109930930905085,73.98336744308472,60,1.6580431994950997,4.322707503155004,1.0331717105941307,0.12729831862976662,0.5225375303008956,0.298011434398018,1.2467509647668946,346.9762878696323,205.1956789876978,315.4838303886569,2775.8103029570584,655.316368990903,61.6461874878265,397.03105991396046,453.5623813130615,1916.7455575977651,190.0325136681169,-2702.4007320256064,12795.773443997747,32174.532980376513,10,37,4.625,1.1442599214824012,-6.806522221740628,0024,true_data,0,raw
2,0.14591251015663148,0.028605824984025342,0.14519178867340088,0.12212467193603516,0.16909480094909668,0.43422493935036005,-0.05691287270236556,0.7911551347592982,1.0360020906681735,0.26919054985046387,0.0511932373046875,1.6794369220733643,1.2488229520041454,0.1831901489469807,0.9073926604650084,47.38852524757385,43,1.3831044611301204,2.435329729349943,1.0497339651462747,0.1916801027739286,0.18442970758323401,0.19604778873116024,1.30948033453947,412.3392128092225,248.34423603973863,476.31345469405903,1237.0176384276674,679.4219192360785,81.28226449753008,394.74555820305727,414.8801561645412,1611.8234699243558,186.8563784484801,436.7359465311309,13335.466742420267,35697.171403538385,3,24,8.0,0.957332084702055,1.106373301625534,0024,true_data,0,raw
3,0.142171644582981,0.04047183928971889,0.13434815406799316,0.12122631072998047,0.15830707550048828,0.6685984366340417,0.023642913685239186,0.2815048032336765,0.345409726937985,0.07909679412841797,0.0,0.43825721740722656,1.5096483732203778,2.0508056342490466,1.2931151011946576,34.02636003494263,44,1.16894072220562,0.8556163040885214,1.3874504693535448,0.1794300002656764,0.5050416296625839,0.2846688548899066,1.2270118408194974,346.4390213067069,166.24687300023328,392.1795948966503,1385.7560852268275,522.4459618684539,78.95093356507307,349.61723913370696,348.03171180219124,1469.1408787843654,192.0930047169277,-2586.0187158517087,20680.416225041914,53588.14401877481,4,15,3.75,1.0091739602975796,-7.39671396713569,0024,true_data,0,raw
4,0.15146516429053414,0.028997347626284146,0.14692199230194092,0.13392627239227295,0.16951274871826172,0.2902640596224423,-0.033050752628794644,0.17155733416157384,0.16735806150851962,0.0982356071472168,0.05418884754180908,0.242684006690979,1.0290737475971043,0.19872513036201767,1.1788888252450795,34.778512716293335,41,1.3658012455241366,1.41018807463649,0.986270777461217,0.2352113344729199,0.8828836437146035,0.1914456551310906,0.9755226276327447,548.8500512539939,347.16062772151696,708.0944344958324,1646.5501537619816,871.423921230452,67.03179803569734,545.693112661752,543.1391640942574,2266.7473281167536,334.02033720314614,-6421.862886783085,30160.63152799798,76188.5297244775,3,19,6.333333333333333,0.9942480854560749,-11.768268167173439,0024,true_data,0,raw
5,0.1531393472538438,0.046940484204811415,0.14576506614685059,0.12112772464752197,0.1698237657546997,1.055004643555711,0.4434362404273564,0.344948410987854,0.4600121930760522,0.17549097537994385,0.05175858736038208,0.36189138889312744,1.7409843844617456,1.9756286110434873,1.1217504290625373,40.115875005722046,45,1.2873541426524338,1.377600386069199,1.1008440338600065,0.28774744484769293,0.44394855107547077,0.30652138079412555,1.333568088124612,322.44834961667493,206.43507357906424,292.938490540666,1289.7933984666997,636.689013870175,67.22740351519272,429.28723434702414,469.85014013374206,1795.948611603765,241.78215471062333,-1590.4533124282746,14665.189483766284,37649.27894143332,4,17,4.25,1.3313364290974314,-3.7048698055218554,0024,true_data,0,raw
6,0.1394059093374955,0.028674381747699058,0.1349189281463623,0.12138718366622925,0.15819180011749268,0.7924356249210608,1.065691023850344,0.21245645832371068,0.2649224102970282,0.08430218696594238,0.0,0.36485743522644043,1.4979856892334824,1.9352601615147842,1.8529612662899617,23.20609760284424,43,1.1135221278957146,0.3785326558876768,1.3275127026188749,0.26769436333127783,0.6561622576099276,0.20568985822337466,1.2469491973206221,502.06375568399613,356.8308987375678,492.56163396237895,1506.1912670519885,943.7641473634721,69.86548572613734,501.0806752571856,508.47540724993326,2234.055145422356,337.3744971466768,-1985.969079116181,22758.811893318732,58974.791823539825,3,13,4.333333333333333,0.9980419211391366,-3.9633719222894777,0024,true_data,0,raw
7,0.1418291184960342,0.03816569466274379,0.13397693634033203,0.12223696708679199,0.16427278518676758,0.39277284355181535,-0.025480964434362097,0.23047460736455144,0.21264743036716438,0.16975665092468262,0.06019425392150879,0.35219621658325195,0.8956367676630531,0.13093465965596973,1.637015599206527,27.48904776573181,45,1.000559774341935,0.3907510168025565,1.3548156999145682,0.17606627614935194,0.6153785014229228,0.269096325497513,0.9226501466104937,334.4651025106106,195.5758630846757,389.66591238551297,1003.3953075318319,541.576287133283,72.15310801303595,369.3248377880736,371.7316940347108,1753.5548994068806,194.2949279530775,-4398.680619312637,17003.766432425236,32123.34681307804,3,13,4.333333333333333,1.1042253287885455,-11.910059030031153,0024,true_data,0,raw
8,0.14170893213965677,0.03292219239918012,0.13464772701263428,0.11870026588439941,0.16033333539962769,0.5068276489677527,-0.6998611150168315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0439468299277874,25.930224418640137,53,1.0623450578614926,0.2806319199891309,1.617213619281532,0.0887527665704149,0.0,0.23232263399954514,0.0,227.40182493650173,272.43750098853377,75.74253355133594,1137.0091246825086,712.8568199445807,1.0,729.8361171694803,892.3424627006667,3362.321194198191,320.48874571659087,-7986.829592476,27249.01486108034,57754.05813809629,5,10,2.0,3.2094558492363694,-10.943319198084195,0024,true_data,0,raw
9,0.14979011671883719,0.036800029767671924,0.1454397439956665,0.12157291173934937,0.16747361421585083,0.9949640127320267,0.35527608445367376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5514320677547455,25.08395218849182,64,1.303076639205151,0.2691849332995008,1.2909971278430508,0.10114869424874558,0.0,0.24567728865703142,0.0,274.66319795504216,216.7732102534736,210.14992539056567,1098.6527918201687,604.1212273297762,74.2317137092612,353.6109472770483,368.9822236865357,1599.6882805738153,185.35809443652474,-2568.4466056453166,12427.857823422532,28378.074434305785,4,24,6.0,1.2874347561296822,-7.26348159021497,0024,true_data,0,raw
10,0.1507112979888916,0.0350611395705159,0.15758037567138672,0.12186545133590698,0.17027556896209717,0.24239530276595045,0.030612561612588074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.503852880234239,26.359376192092896,66,1.4202348023906344,0.33171403320792264,1.2922850030850004,0.18189347701030664,0.0,0.23263776515172976,0.0,363.1847296865874,185.4087080936351,462.4288507976566,1089.5541890597622,523.7471996610011,103.3781386011045,289.3842000335638,324.31252816383846,1422.8565103420303,122.49889722679201,-1083.9852237366388,10465.4516679125,27250.85505535471,3,23,7.666666666666667,0.7967961656408015,-3.7458341665195074,0024,true_data,0,raw
1,0.12347458119977985,0.02750919107868549,0.12183427810668945,0.09788966178894043,0.14543986320495605,-0.02097901336780515,-0.4230829785981749,0.0670669954650256,0.09581719269603516,0.036458730697631836,0.0,0.07301926612854004,1.6894808606090366,2.0141288135803013,3.37786504885357,17.17060899734497,58,1.1924912110868842,0.12904228961373407,1.4109272368413237,0.14459152186719,1.84106325836782,0.22279234146092658,1.4286787694721537,369.7091782779558,75.64751732628731,337.8922657889035,1109.1275348338675,474.07430965892604,297.1609593860379,308.04944947955704,292.5123740238586,1160.210330492996,190.19587642309583,-2155.9539118204066,12504.636539326499,28418.461420752697,3,21,7.0,0.8332209952547037,-6.998726715671282,0024,false_data,1,raw
2,0.08360580603281657,0.009314328579689139,0.08477139472961426,0.07323247194290161,0.08667278289794922,0.2543134436673798,-1.1785565168344305,0.11298651248216629,0.09090728287580391,0.09131479263305664,0.05724811553955078,0.14666563272476196,1.2191811674460638,1.2193319605568735,2.2960582676859103,17.85668969154358,41,1.140235808692165,0.2591023024839549,1.2672330686306366,0.21832239887941657,0.7399627105581549,0.11140767621918929,0.804585262419655,292.7539762318743,174.20465739229493,255.85198664185367,1171.015904927497,563.2193970032392,96.09253464055053,346.1379438079681,314.59664320607794,1384.5055829849787,254.31595538045727,-2142.515643255452,14626.385762751674,34722.71409526418,4,17,4.25,1.182350956469371,-6.189773994971455,0024,false_data,1,raw
3,0.11788064534546899,0.018281940783375767,0.1107034683227539,0.10882115364074707,0.1334385871887207,0.37853995519652345,-0.7971727958491126,0.3245892013822283,0.38624525553846023,0.13457739353179932,0.03647810220718384,0.4248930811882019,1.3404291019293268,0.5695473822445543,1.6440258192912398,37.10404014587402,61,1.3871893764062782,0.7358874731373176,0.9643342077628962,0.022811874211717376,0.3631687217057342,0.15508857042891663,1.1899510327967817,426.5536941741672,251.68755224696613,271.31748023964303,2132.768470870836,784.0425960855146,176.2446281998872,239.1040196550778,253.04554268068358,1084.3186216913414,122.11305489939767,-1206.592963786405,10397.414744817928,25491.964892443902,5,52,10.4,0.5605484676858726,-5.046309825853156,0024,false_data,1,raw
4,0.09188688767922891,0.010573919413253807,0.09644079208374023,0.08498501777648926,0.09815859794616699,-0.23362592458549544,-0.6769121103876885,0.18685585802251642,0.2157476114673318,0.10927796363830566,0.04888772964477539,0.24420976638793945,2.11930553640654,5.009263458973214,1.7260543378064295,23.753597497940063,41,1.1349621700819728,0.45425694514329534,1.3399964396809745,0.10112607287316502,0.4917527801999999,0.1150753896318605,1.1546205381790695,110.87075844705569,50.51998963015474,122.76109251822436,554.3537922352784,181.78762826254555,26.162277660168378,222.72922732761896,159.37533901038444,719.7121429102564,172.6056308640633,-1353.3996919528338,12658.584456018058,30774.322467601305,6,15,2.5,2.0089086648936316,-6.07643508753379,0024,false_data,1,raw
5,0.1138545036315918,0.02019523573042537,0.10955166816711426,0.09803009033203125,0.13278383016586304,0.6971080138723637,0.15354660757782268,0.1877464703151158,0.1891004661472372,0.10845661163330078,0.07298707962036133,0.21849071979522705,1.5461941552862248,1.5321706235641352,1.4450256860365485,29.757256507873535,43,1.409803064306643,0.997709475800066,0.8866085891101507,0.15604916740382135,0.6064268661908643,0.17737757461079418,1.0072118305560027,347.4836424769124,183.7917131536457,342.2214939233301,1389.9345699076496,561.4494636514214,144.04211840956782,366.0407717263569,347.46326822825466,1448.9863236399844,249.747367564019,395.2247642938334,13297.172878091245,36290.31243231653,5,38,7.6,1.0534043246386122,1.079728802968686,0024,false_data,1,raw
6,0.10358572587734316,0.016651601655153312,0.09751653671264648,0.09624123573303223,0.10880613327026367,0.8767383490948256,0.3812822929605777,0.2716135727731805,0.3135617717054728,0.1589488983154297,0.0641857385635376,0.3764859437942505,1.8148353530631867,2.8544204373656115,1.4746636642424402,30.515432834625244,45,1.122334675000199,0.6058686453616953,1.4598012986628561,0.002159146408864471,0.3813716848526038,0.160751894124828,1.1544407313248606,115.66046285997334,47.23378307905618,115.26598183753543,693.96277715984,200.46562837912083,38.738768882709856,240.05876625202598,211.44476725059909,926.8295660195442,172.2286756833342,-1858.4305133578669,12675.79719416537,32736.74131088953,7,31,4.428571428571429,2.075547341900732,-7.741564877521663,0024,false_data,1,raw
7,0.1107945065749319,0.013132184480392172,0.10974562168121338,0.09856855869293213,0.1187862753868103,0.8116169440067085,0.9914016542348989,0.5148946113056607,0.6663503999239522,0.2132784128189087,0.08267384767532349,0.5436674952507019,1.583502697224118,1.2560509037922296,0.7024818536109126,58.36449694633484,41,2.5305286335087387,13.633269575773236,0.4955539782605911,0.09483164483371445,0.21517899807492863,0.11852739702087983,1.294149103842469,94.52038595822346,34.61166470565551,101.11304639152212,567.1223157493407,137.82040298760148,29.45580814116539,183.21711450148726,146.0362509214878,692.9702021131931,151.89835791316082,-355.27780883220663,8238.894787992123,21980.256902409918,8,37,4.625,1.9383872869760221,-1.9391081984828589,0024,false_data,1,raw
8,0.10987400381188643,0.016699557909091868,0.10979819297790527,0.09739834070205688,0.12185430526733398,-0.10729534201990919,-0.6325838371245074,0.12623137065342493,0.1178008900326495,0.09735488891601562,0.047788381576538086,0.15809845924377441,1.6512757832761171,3.031398957264053,2.614164491430428,16.44885015487671,43,0.9653271316054575,0.14292938776468694,1.5318468334629038,0.19070217897294656,0.8704175772086913,0.15198825304012856,0.9332140602573097,196.1647448297465,139.21195019080045,187.45435330054394,980.8237241487325,379.2346732282337,32.10110455923567,318.4176503585665,301.91001260027394,1300.651550622902,198.18165967161013,-2116.6901453270316,15213.903792570445,40465.0111343175,5,11,2.2,1.6232154795956053,-6.647527682411609,0024,false_data,1,raw
9,0.10617563599034359,0.01621700401049774,0.1088404655456543,0.0968855619430542,0.11376422643661499,-0.034548254722367285,-0.16020309566222002,0.13318857024697697,0.13699061615122501,0.10623621940612793,0.03621792793273926,0.18455809354782104,1.7010314256934551,3.157883132313386,1.931602916397295,22.261304140090942,43,1.2178101282705946,0.41664079283397515,1.0050179626843474,0.17837127434870187,0.7971827897353189,0.15273752630687218,1.0285463369292358,110.25124287353931,32.09395500370365,104.31353067082107,882.0099429883145,165.5057960105787,54.11437072336686,281.41906806866206,224.65808201444418,940.4484292120811,192.5448491768886,-1671.9403321552534,12660.41061886226,29653.948155797196,9,16,1.7777777777777777,2.5525251301833953,-5.941105354479125,0024,false_data,1,raw
10,0.10585437015611299,0.013208462948840533,0.10901451110839844,0.09700727462768555,0.1103053092956543,-0.5690706753888884,0.051311654506802196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0973568704995578,29.08422541618347,61,1.2553574915456054,0.37029456747009526,1.2504063528700224,0.10767793639924246,0.0,0.12477957137606001,0.0,211.75492633670652,88.05625003862758,209.80267132033703,847.0197053468261,337.24353516612166,90.17082754003034,301.9858144799188,268.5778467832872,1115.7879037889086,241.14324748010904,104.01175338058783,15860.374825571687,36874.01116423381,4,14,3.5,1.4261099833858801,0.3444259577547286,0024,false_data,1,raw
1,0.09587890505790711,0.013671486529751468,0.09703207015991211,0.08522707223892212,0.09994667768478394,0.5992071687165978,0.2268430252913327,0.18077616315138967,0.22488075707288205,0.09706318378448486,0.048516273498535156,0.14692187309265137,1.8608356954596847,2.7031225010341897,1.860686400072324,24.18462347984314,45,1.3591944016372335,0.558131407602214,1.1562739864792904,0.13159751498582387,0.5303736033915822,0.14259118319337613,1.2439735030782788,205.4899788319347,65.64011269463118,170.1711541057056,1027.4498941596735,290.63315538655786,128.46415137740271,257.9232720010424,272.54274040405403,1103.7991059255278,143.88303332526414,-1055.0005999138668,6968.0520185934065,18264.570976244762,7,50,8.333333333333334,1.2551622880451587,-4.090366067896359,0025,true_data,0,raw
2,0.09256945512233636,0.01490895796526899,0.0861654281616211,0.08500981330871582,0.09800946712493896,0.46915366178021406,-0.18530297400322304,0.11552250385284424,0.14081364547554795,0.06115877628326416,0.024164319038391113,0.14259874820709229,1.8490639736564092,3.0092077807486444,2.5252452031503814,17.820051670074463,45,1.3123299474214565,0.282487115661111,1.0873788153871315,0.08997695995108969,0.8013110176373418,0.16105699152555414,1.2189282664183547,195.097569632297,89.50447920997014,164.22003318943086,780.390278529188,343.95919963846535,107.99101251186086,380.2272375457274,336.7716819648963,1482.1409546797545,256.1612859224573,-1604.102558566856,15828.116471841673,39734.54870662514,5,20,4.0,1.9489081194724607,-4.2187997075668235,0025,true_data,0,raw
